ID,Product,Status,StatusReason,Purchased,Deactivated,City,State,PostalCode,County,Country,Denomination,DenominationalGroup,TWA,OrganizationClass,StaffUsers,CongregantUsers,HHContributors,UsingOpenInvitationModel,UsingMissionInsite,UsingAccounting,UsingOnlineGiving,UsingBackGroundChecks,UsingPathways,UsingCheckin,UsingMobileCheckin,UsingMinistrySmart,UsingRefreshWebsites
AMQJXA008M3G,Realm Inform,Active,,1/15/2015,,Lancaster,PA,17601-3909,Lancaster,US,Mennonite,Other,150,Church,3,40,145,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008M65,Realm Connect,Active,,12/1/2020,,Hughesville,PA,17737-1712,Lycoming,US,Evangelical,Other,200,Church,12,29,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
AMQJXA008M9H,Realm Connect,Active,,4/11/2019,,Danville,PA,17821-0363,Montour,US,Episcopal,Episcopal and Anglican,50,Church,2,5,36,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008MIL,Realm Inform,Active,,1/24/2014,,Kunkletown,PA,18058-7317,Monroe,US,United Church of Christ,United Church of Christ,100,Church,4,0,225,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008MKF,Realm Connect,Active,,6/28/2019,,Allentown,PA,18102-5001,Lehigh,US,Orthodox,Catholic,200,Church,9,36,501,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008N20,Realm Inform,Active,,10/22/2015,,Jenkintown,PA,19046-4444,Montgomery,US,Episcopal,Episcopal and Anglican,90,Church,4,22,125,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008N4K,Realm Connect,Active,,5/9/2018,,Philadelphia,PA,19103-5733,Philadelphia,US,Episcopal,Episcopal and Anglican,150,Church,6,72,139,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AMQJXA008N6I,Realm Inform,Active,,9/24/2018,,Philadelphia,PA,19111-4330,Philadelphia,US,Episcopal,Episcopal and Anglican,50,Church,8,2,48,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008N94,Realm Connect,Active,,6/30/2020,,Philadelphia,PA,19123-2503,Philadelphia,US,Baptist - Progressive National,Baptist,150,Church,9,10,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
AMQJXA008N9Y,Realm Connect,Active,,10/25/2017,,Philadelphia,PA,19128-2411,Philadelphia,US,Episcopal,Episcopal and Anglican,40,Church,2,10,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008NLA,Realm Inform,Active,,9/2/2014,,Cochranville,PA,19330-2704,Chester,US,Methodist - UMC,Methodist,80,Church,1,0,61,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008NLT,Realm Inform,Active,,8/29/2019,,Honey Brook,PA,19344-1026,Chester,US,Presbyterian - PCUSA,Presbyterian,100,Church,4,28,49,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008NOD,Realm Inform,Active,,5/23/2018,,Chester Springs,PA,19425-1213,Chester,US,Lutheran - ELCA,Lutheran,100,Church,1,0,66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008ODA,Realm Connect,Active,,10/31/2018,,Doylestown,PA,18901-4647,Bucks,US,Episcopal,Episcopal and Anglican,150,Church,6,76,255,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
AMQJXA008OVR,Realm Inform,Active,,8/27/2019,,Jamestown,RI,02835-0317,Newport,US,Episcopal,Episcopal and Anglican,85,Church,3,1,111,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008OVV,Realm Inform,Active,,1/4/2017,,Lincoln,RI,02865-0245,Providence,US,Episcopal,Episcopal and Anglican,75,Church,1,0,95,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008OWL,Realm Inform,Active,,12/1/2017,,Cumberland,RI,02864-5106,Providence,US,Congregational,Other,150,Church,2,5,145,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008OYE,Realm Inform,Active,,1/9/2019,,Barrington,RI,02806-1861,Bristol,US,Episcopal,Episcopal and Anglican,80,Church,2,1,34,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008P2G,Realm Inform,Active,,11/6/2017,,Providence,RI,02909-1653,Providence,US,Orthodox,Catholic,150,Church,2,0,406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008P6F,Realm Connect,Active,,10/5/2020,,Rapid City,SD,57702-2078,Pennington,US,Lutheran - ELCA,Lutheran,300,Church,9,144,425,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
AMQJXA008P7X,Realm Connect,Active,,7/22/2019,,Alcester,SD,57001-0098,Union,US,Lutheran - ELCA,Lutheran,75,Church,2,1,97,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008P8O,Realm Multiply,Active,,8/24/2020,,Madison,SD,57042-2216,Lake,US,Lutheran - ELCA,Lutheran,250,Church,4,132,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008P9W,Realm Connect,Active,,11/2/2018,,Rapid City,SD,57701-2713,Pennington,US,Presbyterian - PCUSA,Presbyterian,200,Church,5,31,120,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008PBG,Realm Inform,Active,,12/20/2017,,Sioux Falls,SD,57105-3475,Minnehaha,US,Methodist - UMC,Methodist,296,Church,8,2,275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008Q95,Realm Connect,Active,,10/31/2016,,Fruit Heights,UT,84037-2728,Davis,US,Presbyterian - EPC,Presbyterian,80,Church,8,5,49,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008QIN,Realm Connect,Active,,1/22/2018,,Bellows Falls,VT,05101-0064,Windham,US,Episcopal,Episcopal and Anglican,39,Church,2,15,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
AMQJXA008QJU,Realm Inform,Active,,10/3/2016,,Milton,VT,05468-0107,Chittenden,US,United Church of Christ,United Church of Christ,99,Church,1,0,89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008QMC,Realm Inform,Active,,1/12/2021,,Arlington,VT,05250-0025,Bennington,US,Episcopal,Episcopal and Anglican,30,Church,2,0,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008QNK,Realm Inform,Active,,2/16/2017,,Glyndon,MD,21071-4210,Baltimore,US,Methodist - UMC,Methodist,100,Church,5,1,82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008QNW,Realm Connect,Active,,7/30/2020,,Highland,MD,20777,NULL,US,Methodist - UMC,Methodist,300,Church,8,8,219,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
AMQJXA008QO0,Realm Connect,Active,,6/3/2016,,Frederick,MD,21702-2329,Frederick,US,Non - Denominational,Non - Denominational,85,Church,6,11,120,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AMQJXA008QPX,Realm Inform,Active,,10/22/2018,,Pasadena,MD,21122-5814,Anne Arundel,US,Methodist - UMC,Methodist,100,Church,4,28,95,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008QQ9,Realm Connect,Active,,8/30/2016,,Cheverly,MD,20785-3125,Prince Georges,US,Methodist - UMC,Methodist,55,Church,6,21,138,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008QRU,Realm Connect,Active,,1/16/2014,,Perry Hall,MD,21128-9314,Baltimore,US,Methodist - UMC,Methodist,120,Church,3,50,193,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008QUO,Realm Inform,Active,,5/20/2015,,Hagerstown,MD,21740-3812,Washington,US,United Church of Christ,United Church of Christ,75,Church,4,1,73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008QWQ,Realm Inform,Active,,12/2/2014,,College Park,MD,20740-3170,Prince Georges,US,Baptist - American,Baptist,150,Church,16,15,177,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008R0B,Realm Connect,Active,,4/4/2019,,Silver Spring,MD,20903-3506,Montgomery,US,Baptist,Baptist,200,Church,56,140,339,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008R0W,Realm Connect,Active,,12/6/2018,,Baltimore,MD,21210-2315,Baltimore City,US,Presbyterian - PCUSA,Presbyterian,50,Church,6,22,109,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008R2E,Realm Connect,Active,,9/22/2017,,Hollywood,MD,20636-2709,Saint Marys,US,Methodist - UMC,Methodist,125,Church,8,73,248,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008R3L,Realm Connect,Active,,9/25/2017,,Cumberland,MD,21502-2923,Allegany,US,Presbyterian - PCUSA,Presbyterian,75,Church,3,7,133,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008R4J,Realm Connect,Active,,10/31/2019,,Baltimore,MD,21217-2555,Baltimore City,US,Episcopal,Episcopal and Anglican,110,Church,4,1,164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008R4K,Realm Connect,Active,,11/14/2018,,Baltimore,MD,21217-3602,Baltimore City,US,Baptist,Baptist,150,Church,7,0,202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008R4L,Realm Connect,Active,,8/29/2019,,Laurel,MD,20707-4118,Prince Georges,US,Episcopal,Episcopal and Anglican,100,Church,29,70,193,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008R6F,Realm Connect,Active,,10/5/2018,,Waldorf,MD,20604-0272,Charles,US,Episcopal,Episcopal and Anglican,100,Church,2,110,177,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008R6M,Realm Connect,Active,,2/22/2018,,St. Marys City,MD,20686,NULL,US,Episcopal,Episcopal and Anglican,50,Church,8,11,136,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008R7V,Realm Connect,Active,,8/29/2019,,Gaithersburg,MD,20877-2399,Montgomery,US,Episcopal,Episcopal and Anglican,100,Church,14,112,256,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008R8L,Realm Connect,Active,,11/20/2018,,Columbia,MD,21045-4706,Howard,US,Episcopal,Episcopal and Anglican,200,Church,4,72,294,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
AMQJXA008RAU,Realm Connect,Active,,5/26/2020,,Baltimore,MD,21224-4920,Baltimore City,US,Lutheran - Wiscon. Synod-WELS,Lutheran,100,Church,7,26,114,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
AMQJXA008RMC,Realm Connect,Active,,11/2/2018,,Upper Marlboro,MD,20772-3623,Prince Georges,US,Church of God in Christ,Church of God in Christ,50,Church,2,0,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008RPV,Realm Inform,Active,,1/17/2019,,Arnold,MD,21012-2546,Anne Arundel,US,Church of Christ,Church of Christ,100,Church,5,16,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008RV4,Realm Connect,Active,,10/9/2018,,Baltimore,MD,21206-7020,Baltimore City,US,Baptist,Baptist,250,Church,2,10,264,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008RZ8,Realm Connect,Active,,12/19/2014,,Baltimore,MD,21217-3525,Baltimore City,US,Non - Denominational,Non - Denominational,200,Church,16,48,213,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008RZU,Realm Inform,Active,,4/13/2016,,Baltimore,MD,21218-1909,Baltimore City,US,Baptist,Baptist,50,Church,1,0,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008S06,Realm Inform,Active,,2/28/2019,,White Marsh,MD,21162-1302,Baltimore,US,Baptist - Bible Fellowship,Baptist,200,Church,4,4,180,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SH2,Realm Connect,Active,,12/4/2018,,North East,MD,21901-3915,Cecil,US,Episcopal,Episcopal and Anglican,115,Church,3,2,180,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SID,Realm Connect,Active,,4/22/2019,,Glenn Dale,MD,20769-7500,Prince Georges,US,Episcopal,Episcopal and Anglican,85,Church,13,11,139,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SKI,Realm Inform,Active,,4/14/2014,,Hanover,MD,21076-1258,Anne Arundel,US,Methodist - UMC,Methodist,126,Church,3,28,101,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SLI,Realm Multiply,Active,,5/3/2017,,Orlando,FL,32818-8856,Orange,US,Non - Denominational,Non - Denominational,100,Church,7,2,91,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SOF,Realm Inform,Active,,2/4/2020,,Knoxville,MD,21758-1033,Washington,US,Church Of Brethren,Other,115,Church,6,14,238,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SPI,Realm Connect,Active,,10/30/2018,,La Plata,MD,20646-0760,Charles,US,Episcopal,Episcopal and Anglican,100,Church,7,12,114,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SPQ,Realm Connect,Active,,9/9/2016,,Valley Lee,MD,20692-0030,Saint Marys,US,Episcopal,Episcopal and Anglican,70,Church,16,31,241,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SQ0,Realm Connect,Active,,10/25/2017,,Fort Washington,MD,20744-4925,Prince Georges,US,Episcopal,Episcopal and Anglican,67,Church,6,35,143,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SQD,Realm Connect,Active,,11/21/2012,,Rockville,MD,20851-1539,Montgomery,US,United Church of Christ,United Church of Christ,115,Church,23,92,149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SQG,Realm Connect,Active,,6/13/2018,,Damascus,MD,20872-1832,Montgomery,US,Episcopal,Episcopal and Anglican,100,Church,12,91,113,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SVR,Realm Connect,Active,,12/19/2019,,Benton,LA,71006-9403,Bossier,US,Baptist,Baptist,275,Church,9,194,396,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
AMQJXA008SVS,Realm Inform,Active,,12/5/2016,,Hildebran,NC,28637,NULL,US,Baptist - SBC,Baptist,200,Church,2,0,203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SWS,Realm Inform,Active,,9/9/2015,,Lethbridge,AB,T1K6s6,NULL,Canada,Nazarene,Other,50,Church,1,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SX3,Realm Inform,Active,,4/23/2018,,Trinity,AL,35673-5038,NULL,US,Baptist - SBC,Baptist,115,Church,2,3,87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SZ4,Realm Inform,Active,,2/16/2017,,Bailey,NC,27807,NULL,US,Baptist - Missionary,Baptist,60,Church,1,0,76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008SZ6,Realm Inform,Active,,5/15/2015,,West Lebanon,NH,03784-5407,Grafton,US,Baptist,Baptist,100,Church,3,0,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008T0A,Realm Inform,Active,,2/23/2017,,Homewood,IL,60430-2624,Cook,US,Apostolic,Other,50,Church,2,0,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008T0Q,Realm Inform,Active,,3/8/2016,,Clinton,NC,28328-4795,Sampson,US,Baptist,Baptist,50,Church,1,0,213,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008T1E,Realm Connect,Active,,12/17/2019,,Bessemer,AL,35020-3712,Jefferson,US,Non - Denominational,Non - Denominational,100,Church,1,3,18,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008T1H,Realm Inform,Active,,9/3/2013,,Long Grove,IL,60047-5003,Lake,US,Non Applicable,Other,100,Non Profit Org Faith Based,2,2,10,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008T5T,Realm Connect,Active,,6/22/2016,,West Newton,MA,02465-2002,Middlesex,US,Unitarian,Other,150,Church,20,155,288,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
AMQJXA008T76,Realm Connect,Active,,10/10/2017,,Wesley Chapel,FL,33545-9601,Pasco,US,Lutheran,Lutheran,65,Church,11,52,67,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
AMQJXA008T77,Realm Inform,Active,,12/17/2013,,The Woodlands,TX,77380-3700,Montgomery,US,Non - Denominational,Non - Denominational,150,Church,1,1,271,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008T87,Realm Inform,Active,,9/27/2016,,Winthrop,MA,02152-3123,Suffolk,US,Episcopal,Episcopal and Anglican,75,Church,3,0,82,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008T8F,Realm Inform,Active,,8/23/2016,,Glen Burnie,MD,21061-3859,Anne Arundel,US,Non - Denominational,Non - Denominational,20,Church,3,1,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TC1,Realm Connect,Active,,8/21/2020,,Knoxville,TN,37912-5900,Knox,US,Baptist - SBC,Baptist,100,Church,6,16,57,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TC3,Realm Inform,Active,,3/13/2013,,Shelby,NC,28152-7261,Cleveland,US,Baptist - SBC,Baptist,55,Church,1,0,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TCC,Realm Inform,Active,,3/17/2016,,Rockingham,NC,28379-6942,Richmond,US,Baptist,Baptist,80,Church,1,0,116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TCI,Realm Connect,Active,,10/28/2015,,Sunnyvale,CA,94087-1819,Santa Clara,US,Unitarian,Other,100,Church,7,21,81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TCP,Realm Connect,Active,,12/28/2017,,Gastonia,NC,28055-0741,Gaston,US,Presbyterian - Assoc. Reformed,Presbyterian,150,Church,4,22,94,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TDT,Realm Inform,Active,,9/9/2013,,Fosters,AL,35463,NULL,US,Non - Denominational,Non - Denominational,75,Church,1,0,67,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TEN,Realm Connect,Active,,7/11/2018,,Archer Lodge,NC,27527-6922,Johnston,US,Baptist - CBF,Baptist,150,Church,10,83,201,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
AMQJXA008TEO,Realm Inform,Active,,10/20/2014,,Hayward,CA,94541-6826,Alameda,US,Methodist - UMC,Methodist,100,Church,8,3,44,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TF4,Realm Inform,Active,,4/3/2013,,Gadsden,AL,35901-3522,Etowah,US,Non - Denominational,Non - Denominational,35,Church,1,0,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TFO,Realm Inform,Active,,8/13/2014,,Saskaton,SK,S7J 0L7,NULL,Canada,Mennonite,Other,200,Church,2,1,168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TFZ,Realm Connect,Active,,3/13/2019,,Durant,OK,74701-6231,Bryan,US,Baptist - SBC,Baptist,300,Church,13,49,245,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AMQJXA008TGH,Realm Inform,Active,,7/28/2016,,Garland,TX,75040-1144,Dallas,US,Baptist,Baptist,60,Church,7,22,72,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TH2,Realm Connect,Active,,10/25/2018,,Abilene,TX,79602-8213,Taylor,US,Baptist - SBC,Baptist,100,Church,6,59,78,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
AMQJXA008THJ,Realm Connect,Active,,3/6/2019,,Cedar Park,TX,78613-6502,Williamson,US,Nazarene,Other,90,Church,2,1,69,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TJC,Realm Connect,Active,,8/30/2018,,Memphis,TN,38104-5611,Shelby,US,United Church of Christ,United Church of Christ,200,Church,12,126,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TJD,Realm Inform,Active,,9/29/2015,,Charlotte,NC,28215-1816,Mecklenburg,US,Baptist - Missionary,Baptist,35,Church,4,0,93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TL3,Realm Connect,Active,,11/2/2017,,Birmingham,AL,35217-1053,Jefferson,US,Baptist - Missionary,Baptist,800,Church,7,128,"1,143",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TL5,Realm Inform,Active,,2/1/2020,,Baltimore,MD,21237-1716,Baltimore,US,Apostolic,Other,75,Church,2,0,68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TLH,Realm Inform,Active,,2/25/2016,,Pearl,MS,39208-4617,Rankin,US,Baptist - SBC,Baptist,95,Church,1,0,64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TLV,Realm Connect,Active,,2/28/2014,,Columbus,GA,31907-6102,Muscogee,US,Baptist - Missionary,Baptist,130,Church,2,44,211,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TN5,Realm Inform,Active,,9/23/2015,,Leeper,PA,16233-3225,Clarion,US,Christian Missionary Alliance,Other,40,Church,1,0,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TNO,Realm Inform,Not Using,Closed Doors/Merged,10/12/2016,2/24/2022,Memphis,TN,38116-9402,Shelby,US,Methodist - UMC,Methodist,60,Church,1,0,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TO0,Realm Connect,Active,,6/22/2017,,Leland,NC,28451-4091,Brunswick,US,Pentecostal Free Will Baptist,Pentecostal,400,Church,16,152,331,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AMQJXA008TP7,Realm Inform,Active,,12/30/2015,,Chicago,IL,60619-1827,Cook,US,Independent Christian,Other,150,Church,4,4,174,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TQN,Realm Inform,Active,,7/28/2016,,Brooklyn,NY,11203-1207,Kings,US,Christian Reformed,Presbyterian,45,Church,1,0,76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TQV,Realm Inform,Active,,11/9/2016,,Waycross,GA,31501-2008,Ware,US,Holiness,Other,100,Church,1,0,33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TRP,Realm Connect,Active,,1/16/2017,,Lewisburg,OH,45338-9610,Preble,US,Methodist - UMC,Methodist,95,Church,5,0,94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA008TRT,Realm Inform,Active,,10/17/2017,,Dakota Dunes,SD,57049-5184,Union,US,Pentecostal,Pentecostal,40,Church,4,0,58,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
